"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @RichardWKnight7: #Godsaid this #isis the type of #Rose @kimkardashian #DESERVED #AmberRose Calls Kim Kardashian a 'Whore' http://t.co/W…", 0
"#Muslims: The Principal Victims Of #Wahhabism https://t.co/HZ37xp8O0W #Salafism #SaudiArabia #ISIS #Taliban #AlQaeda #AlNusrah #BokoHaram", 0
"https://t.co/4DXOPzKxrJ Even Senator Rand Paul says selling weapons to Saudi Arabia may end up in the hands of #ISIS #IslamicState #Daesh", 0
"RT @AWAKEALERT: Today's WAR ON ISIS UPDATE:
No of ISIL terrorists killed by US NATO airstrikes= ZERO
No of ISIL terrorists killed by Russia…", 0
"https://t.co/O09FwPuhc2 Even Senator Rand Paul says selling weapons to Saudi Arabia may end up in the hands of #ISIS #IslamicState #Daesh", 0
"@Baba_Gyancho 😂😂😂😂😂😂😂 
ISIS 
Arre Pakistan ki team me se bhi koi na koi to hga ISIS ka agent 😂", 0
"RT @LiamPayne: Happy Father's Day Dad and to all dads ... thanks for the messages guys!!!", 0
"RT @iraqi_day: Must watch to understand.

#ISIS made holes in between houses turning #Mosul Old city in to one big house. #Iraqi forces are…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"@Gen_PPI Carl,
Only time I want to see you on my Twitter feed again is if you're wearing an orange boiler suit and… https://t.co/mm6HS6JFhz", 0
"RT @merecumbiandofu: Seguro es el isis acá no hay https://t.co/7VBV7K3LoM", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"Syrian Democratic Forces are storming the ISIS capital of Raqqa and advancing into the city from the east and the …… https://t.co/nc4OC0sY2e", 0
"Swedish Expert on Islamophobia Joins ISIS – Calls for Attacks on Sweden https://t.co/qCw4PfSQZl", 0
"RT @Raqqa_SL: استشهاد"عدي خلدون الشماس" جراء القصف المدفعي من قبل ميلشيا قسد على مدينة الرقة يوم امس
#الرقة_تذبح_بصمت 
#RAQQA #Syria #ISIS…", 0
"RT @SandraTXAS: Mad Dog Mattis Tells Military To Abandon Obama Failed ISIS Strategy and Start Annihilating The Enemy 👊
https://t.co/id4T0py…", 0
"RT @andreadicenzo: Families of accused ISIS-members face forced deportation to Shahama I Camp, Tikrit. New arrivals flow in as families are…", 0
"Whew sheriff who falsely linked #BlackLivesMatter to ISIS not getting job at Homeland... https://t.co/oNa0JyFwZn", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @AmyMek: AUS Senator @corybernardi demands the Army's Top Imam be fired for supporting Terrorists, Sharia &amp; protecting ISIS

https://t.c…", 0
"RT @SOTTnet: To be clear, this is a major turnaround. Since WWII #Syria and #Iraq have more often been in bitter conflict than... https://t…", 0
"RT @AmyMek: AUS Senator @corybernardi demands the Army's Top Imam be fired for supporting Terrorists, Sharia &amp; protecting ISIS

https://t.c…", 0
"@JLhde @LovedayM Our prime minister and some generals sold them out and didn't get punished for this treason also t… https://t.co/mBtv1RnwYj", 0
"@AzadiRojava damnit...I see another conflict after the end of ISIS in Syria. Bad blood muted in the common fight ag… https://t.co/LNYpRtLQiB", 0
"RT @years_3104_: MY DOG TRYING TO SKATE. THATS MY LITTLE GUY https://t.co/x66jvf8rMq", 0
"@isis_whitehead @New_Colossus_ My buddies don't oppressed black people like yours do. Go gag over this lame white g… https://t.co/w7SQnRKBjo", 0
"RT @zlando: ISIS Terrorist ‘Tough Guys’ are Reduced to Tears &amp;amp; Whimpers After Being Captured https://t.co/pFpCqqOmrG 
#mondaymotivation", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"More Evidence of US Support for ISIS https://t.co/OWXWnTJ7v6", 0
"RT @dyslexiczs: @ithrusthard One day we wake up, and the Marawi is an ISIS province because we waited long to figure out if fighting the te…", 0
"RT @worldonalert: #Mosul: #Iraq|i forces suffering heavy losses in Western #Mosul since start of the "final push". #ISIS detonated several…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @zlando: #ISIS father-daughter workout shocks the internet!
https://t.co/T5ftkhxuGT     

#mondaymotivation", 0
"para petinggi ansor = isis nya indonesia, melawan lawan nya bukan dgn kontak senjata melainkan argumen nya yg selalu berseberangan", 0
"RT @MercedesObadia: ISIS et Hamas, funèbre dispute autour de la revendication de la mort d’une israélienne. Vous êtes les mêmes sanguinaire…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"@nhk_news シリアでISISがボロ負けしてるから、どうやらアジアの東側に動きが出てるね。
北朝鮮も何か蠢いてるし。
アジアの一番端っこの辺境のド田舎で、東京の汚いゴミクズ汚物土人がアメリカの船を爆撃してきた件も怪しいよね。… https://t.co/Acd03IfYo5", 0
"アジアに迫るISISの魔手　フィリピン・ミンダナオ島の衝撃 | ワールド | 最新記事 | ニューズウィーク日本版 オフィシャルサイト https://t.co/YQai9SJ9g0", 0
"RT @IsraelHatzolah: HEARTBREAKING: Hadas Malka HY"D, a 23-year-old Police officer, murdered in combined ISIS shooting &amp; stabbing attack in…", 0
"RT @worldonalert: #Baghdad: #ISIS has killed #Iraq|i Colonel Hussein Al-Janaby in #Baghdad. https://t.co/YsC9OZCDQq", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @PRESlDENTBANNON: Build the wall ✖
Drain the swamp ✖
Lock her up ✖
Destroy ISIS ✖
Release tax returns ✖
Prove voter fraud ✖
Prove wireta…", 0
"RT @Truth_Bombers: Disgusting. @CNN mourns the loss of ISIS leader. It's becoming very clear what their agenda is as their propaganda outle…", 0
"RT @NRATV: Vet. SEAL @DomRasoJr: America will not join the rest of the world in the fetal position at the feet of cowards who carry the fla…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"#UK Must Demolish All #Wahhabi #Mosques https://t.co/cDE1UBpNnI #Wahhabism #Salafism #SaudiArabia #ISIS #Taliban #AlQaeda #AlNusrah #ISIL", 0
"RT @worldonalert: #Iraq|i soldiers said they would need "more than 1 month" to capture Old City in Western #Mosul from #ISIS.", 0
"RT @TerrorEvents: #Jordan - #Germany to start moving anti-#IS planes to Jordan in July - https://t.co/rzOT69slll", 0
"RT @RedKahina: In the VanDyke leaks Alhoch says last year he will dress MVD as ISIS fighter to keep him safe in territory held by USbacked…", 0
"Brutale Attacke Berliner Polizei auf kurdische Anti-ISIS(!)Demo!
@polizeiberlin @PolizeiBerlin_E 
@spdberlin @taz… https://t.co/HgQ5EnM14G", 0
"RT @RedKahina: When Racan Alhoch proposes to dress Mathew Van Dyke up as an ISIS fighter in Aleppo he is suggesting that would make him saf…", 0
"RT @leonddamasco: IMAGENES MUY DURAS Bastardo yihaidista del ISIS se inmola en una guardería en China. #STOPIslam 
https://t.co/7zuvGiDnqD", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @WithinSyriaBlog: ISIS famous truck with BMP-1 turret still active in Dir Ez Zor , and still armed with Malutka missile https://t.co/NUz…", 0
"RT @TeamTrumpUSA: @JohnKStahlUSA @rsalvhus1 Where are their Isis flags?", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @MohamadFalah11: Termasuk yg sumbu pendek di negeri ini juga di bohongin aqidah https://t.co/2KAhCduchc", 0
"Tropas iraquíes avanzan sobre el último bastión de ISIS https://t.co/t3YzeMFLEy", 0
"@CNN@JoyAnnReid @MSNBC@rolandsmartin    Million Muslims March Against ISIS and The Mainstream Media  Ignores It https://t.co/ygCyFMU1Yo", 0
"RT @JPY_Kurdish: [18+] #RamadanBombathon in China:  Muslim Uighur ISIS suicide bomber targeting a crowded kindergarten, 7+ dead, 66+ wounde…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @CtrlSec: Targeted #ISIS accounts
https://t.co/MwRQIIG3c6
https://t.co/Rdu5dyKCB5
https://t.co/ihw7eDEj92
#targets #iceisis #opiceisis", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @AmyMek: AUS Senator @corybernardi demands the Army's Top Imam be fired for supporting Terrorists, Sharia &amp; protecting ISIS

https://t.c…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Ezidi2: August 2014 ISIS overran #Yezidi villages. 3 years later survivors are still trapped in camps, hoping to return. RT @esaoub
#Ya…", 0
"https://t.co/0X3EahuE79", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @natalie__05: My dad talking to an Air Force Veteran: "That ISIS is good for business, huh?"", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"No paso nada en el baño de tu ksa e e e e e e @Isis_villalba", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"eu queria ter um pouquinho só da beleza das deusas: Isis Valverde e Sara Sampaio", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"'I kept telling them no, then they snapped' Geoff Ho describes #LondonBridge attack https://t.co/V4D7SkUQvE https://t.co/BNPS2QiwgI", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"It IS About Islam: Exposing the Truth About ISIS, Al Qaeda, Iran, and the Caliphate (The Control.. https://t.co/4j4dlpf4oO", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @mutludc: Jin Evindar, member of YPG Press Cntr injurd with an ISIS drone in Raqqa She's treated in Kobane now. ISIS recntly targets jou…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @rejialex7: Obama Admits Training ISIS / ISIL In Open TV!?🙄 Good Night ,Stay Safe❤️ https://t.co/cJcDmtt06x", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @frasesdebebadas: amém isis valverde https://t.co/lbeHkwFYkf", 0
"The Abrogation of #Jihad &amp; #IbnTaymiyyah’s #Blasphemy against P #Muhammad https://t.co/dWRuDSMo32 #ISIS #Taliban #AlQaeda #SaudiArabia", 0
"#Muslims: The Principal Victims Of #Wahhabism https://t.co/Su77EKRnFj #Salafism #SaudiArabia #ISIS #Taliban #AlQaeda #AlNusrah #BokoHaram", 0
"A child is photographed, waiting to be killed by ISIS #isisクソコラグランプリ #isis #isil #islamicstate #muslims #islam https://t.co/IAn0Adz8rd", 0
"Finna turn ISIS into was-was", 0
"Donald Trump bringing the fight to ISIS😎🇺🇸 #MAGA https://t.co/xZ6vlyoVWP", 0
"RT @cestmoiM: @CraigCons You have it wrong. ISIS doesn't follow ANY form of Islam...", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @sahouraxo: The 150,000 Syrians of Deir Ezzor, besieged by ISIS for 3 years now, struggle everyday to get potable water.

Where is the g…", 0
"RT @VotedForHajjar: Reports that the Syrian Army has entered Deir Ezzor from the south, along Iraqi border, and seized the T2 Airbase from…", 0
"RT @231598078Yan: @aboluowang 两年前的泛亚在央视新闻联播里，财经频道中都是满满的正能量，是我党振兴国计民生的大好工程。如今只字不提，430亿资金仿佛人间蒸发。贪官试图用一句非法集资，捣鬼陷害，金蝉脱壳。#Andino #Beijing #e租宝 #…", 0
"RT @JPY_Kurdish: [18+] #RamadanBombathon in China:  Muslim Uighur ISIS suicide bomber targeting a crowded kindergarten, 7+ dead, 66+ wounde…", 0
"Targeted #ISIS accounts
https://t.co/GuP04xDns1
https://t.co/Q1kSY57Pir
https://t.co/uUYKtDDkLg
#targets #iceisis #opiceisis", 0
"RT @ZZiliani: ULTIMORA. L'Isis rivendica il ritorno di #Agricola alla #Juventus (e si scusa se questa volta ha esagerato) https://t.co/glyu…", 0
"#UK Must Demolish All #Wahhabi #Mosques https://t.co/x5KWu6X49i #Wahhabism #Salafism #SaudiArabia #ISIS #Taliban #AlQaeda #AlNusrah #ISIL", 0
"@Isis_Monserrat Ya no tengo. :(", 0
"@KohlandLipstick @MattKennedy92 @DanielBaguley No, I was describing ISIS and YOU attributed their ideology to ‘1 bi… https://t.co/UdjlTWUfsH", 0
"#Muslims: The Principal Victims Of #Wahhabism https://t.co/40XDmmoSB9 #Salafism #SaudiArabia #ISIS #Taliban #AlQaeda #AlNusrah #BokoHaram", 0
"Christians Are Given Hijabs by Muslims in Marawi to Help Them Escape ISIS Militants https://t.co/X9gmMHJrWB via @YahooNews", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @CivilWarMap: Syrian Arab Army captured Jadin from #ISIS - south of Tabqah

Map: https://t.co/QeXZATbIdy https://t.co/7ViiYzQxiA", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"Retweeted Rick (@rkline56):

#LondonAttacks know your #YPG and #YPJ fighting ISIS in #Raqqa #Kobane #Manbij... https://t.co/0qvIC3HsJ6", 0
"RT @RamiAILoIah: EXTREMELY PAINFUL FOOTAGE from #ISIS-held al-Raqqa for many children/toddlers killed in barbaric US-led Coalition strikes…", 0
"RT @MailOnline: ISIS claim responsibility for its first attack in Jerusalem https://t.co/qQvtdkYjLC", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @iraqi_day: #Iraqi forces found thousands of boxes full of medicine in Bab Sinjar district west #Mosul all were made in 2016, so how did…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @rkline56: #LondonAttacks know your #YPG and #YPJ fighting ISIS in #Raqqa #Kobane #Manbij disrupting many daesh plans. W/O them it'll be…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @rejialex7: Former US Special Forces soldier-turned aid worker runs through gunfire in Mosul to save a child from ISIS🇺🇸🇺🇸🇺🇸 https://t.c…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"Attention ISIS https://t.co/ymqVokuFme", 0
"RT @CT_operative: Downed by #SDF above #Raqqa, #ISIS armed DJI Phantom drone. https://t.co/jEYRLRna65", 0
"The war after Isis’: has Trump opened the door to conflict with Iran? | US news | The Guardian https://t.co/VTbFmGEC9u", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @TraceyTheisen: Moment a former US #SpecialForces soldier saves a child from #ISIS https://t.co/GnqiULt5dv #Military #Rangers #Army @Fre…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"ISIS Leader al-Baghdadi, Reported Possibly Killed, Presents a Shadowy Figure

https://t.co/uGZIKrmvnS", 0
"PAKISTAN ki performance dekh kar lga ki ISIS ne dhamki de dali ho😲 😂", 0
"@LuisFlorido Recuerda hablar de los narcos, muertes, medicinas, alimento, paramilitares, pranes, apoyo terroristas… https://t.co/JzM0EVC7qn", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @JPY_Kurdish: [18+] #RamadanBombathon in China:  Muslim Uighur ISIS suicide bomber targeting a crowded kindergarten, 7+ dead, 66+ wounde…", 0
"@WilliamMarshal0 @Todychomp @frankaguido @nickbaumgardner ISIS began in 2006, &amp; the far right racists are just a na… https://t.co/zribQmbq1v", 0
"now playing ..  Supreme Cuts -  ISIS (ft. Haleek Maul and Bago) #BADRADIO #RADIOBAD
https://t.co/Tzjz5WC2Gr", 0
"RT @sahouraxo: The 150,000 Syrians of Deir Ezzor, besieged by ISIS for 3 years now, struggle everyday to get potable water.

Where is the g…", 0
"RT @rejialex7: Former US Special Forces soldier-turned aid worker runs through gunfire in Mosul to save a child from ISIS🇺🇸🇺🇸🇺🇸 https://t.c…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @frasesdebebadas: amém isis valverde https://t.co/lbeHkwFYkf", 0
"@HajiLolong @Habib_Insyaf @PeterAliman @NapiPKS @joxzin_jogja @haloJakarta @Sarah_Pndj @GunRomli @TolakBigotRI… https://t.co/7nydmVw6m0", 0
"@_El_Patriota Tranquilos que en esto ISIS va tener una guarida, Colombia al lado de Santos y Timo", 0
"RT @sawmilltaters: US Servicemember saves girl from ISIS gunfire in Mosul https://t.co/nfA1IAyk2M", 0
"Delhi HC Rejects Plea of Suspected ISIS Operative.. https://t.co/kF0J4odKPK", 0
"RT @rejialex7: Former US Special Forces soldier-turned aid worker runs through gunfire in Mosul to save a child from ISIS🇺🇸🇺🇸🇺🇸 https://t.c…", 0
"RT @Chet_Cannon: HERO

US Special Forces operator turned aid-worker runs through ISIS gunfire to save child. God bless David Eubank https:/…", 0
"RT @Syriasonline: Retweeted Al-Masdar News (@TheArabSource):

Syrian Army overruns #ISIS in Deir Ezzor, seizes vehicle... https://t.co/EdsC…", 0
"@isis_whitehead @Charlen92128804 @Andrea90291 @Bvweir @POTUS I'm following her now. Thanks!!", 0
"RT @AndrewRoth4: US Special Forces operator runs through ISIS gunfire to save child. God bless David Eubank https://t.co/ENL0Yub9Gg", 0
"RT @Azzatalsaleemkh: ISIS enslaved and raped #Yazidi women in this church in #Mosul. Female clothing which found, belong to #Yazidi sex sla…", 0
"IHS -Isis, Horus and seb = Gods of Egypt 

#Catholic who r u really eating #Baal", 0
"@SachinRana09 Endia speeding teroroism through Isis https://t.co/meL5GoMkk4", 0
